Scenario,State,Energy,Type,Year,Capacity
LOWRECOST,OR,Utility PV,SOLAR,2026,2.06442648989523
LOWRECOST,OR,Utility PV,SOLAR,2028,2.0690024043421533
LOWRECOST,OR,Utility PV,SOLAR,2030,2.0690024043421533
LOWRECOST,OR,Utility PV,SOLAR,2032,2.0690024043421533
LOWRECOST,OR,Utility PV,SOLAR,2034,2.0690024043421533
LOWRECOST,OR,Utility PV,SOLAR,2036,2.0690024043421533
LOWRECOST,OR,Utility PV,SOLAR,2038,2.0690024043421533
LOWRECOST,OR,Utility PV,SOLAR,2040,2.0690024043421533
LOWRECOST,OR,Utility PV,SOLAR,2042,2.058302404342153
LOWRECOST,OR,Utility PV,SOLAR,2044,2.054995404342153
LOWRECOST,OR,Utility PV,SOLAR,2046,1.9688564043421533
LOWRECOST,OR,Utility PV,SOLAR,2048,1.8384584850421528
LOWRECOST,OR,Utility PV,SOLAR,2050,1.9801158618491532
LOWRECOST,OR,Rooftop PV,SOLAR,2020,0.19947272727272727
LOWRECOST,OR,Rooftop PV,SOLAR,2022,0.25551090909090907
LOWRECOST,OR,Rooftop PV,SOLAR,2024,0.32265181818181776
LOWRECOST,OR,Rooftop PV,SOLAR,2026,0.41599636363636394
LOWRECOST,OR,Rooftop PV,SOLAR,2028,0.5485190909090912
LOWRECOST,OR,Rooftop PV,SOLAR,2030,0.7244481818181817
LOWRECOST,OR,Rooftop PV,SOLAR,2032,0.9522172727272727
LOWRECOST,OR,Rooftop PV,SOLAR,2034,1.0382509090909087
LOWRECOST,OR,Rooftop PV,SOLAR,2036,1.1285481818181815
LOWRECOST,OR,Rooftop PV,SOLAR,2038,1.220115454545451
LOWRECOST,OR,Rooftop PV,SOLAR,2040,1.317607272727276
LOWRECOST,OR,Rooftop PV,SOLAR,2042,1.403777272727271
LOWRECOST,OR,Rooftop PV,SOLAR,2044,1.4856909090909063
LOWRECOST,OR,Rooftop PV,SOLAR,2046,1.5565409090909104
LOWRECOST,OR,Rooftop PV,SOLAR,2048,1.6200590909090866
LOWRECOST,OR,Rooftop PV,SOLAR,2050,1.6795981818181827
LOWRECOST,OR,Storage,BATT,2020,0.00625
LOWRECOST,OR,Storage,BATT,2022,0.00625
LOWRECOST,OR,Storage,BATT,2024,0.00625
LOWRECOST,OR,Storage,BATT,2026,0.00625
LOWRECOST,OR,Storage,BATT,2028,0.013199317075833031
LOWRECOST,OR,Storage,BATT,2030,0.008199317075832983
LOWRECOST,OR,Storage,BATT,2032,0.010792302560128331
LOWRECOST,OR,Storage,BATT,2034,0.13533706844612062
LOWRECOST,OR,Storage,BATT,2036,0.1795551342388311
LOWRECOST,OR,Storage,BATT,2038,0.6876352288060484
LOWRECOST,OR,Storage,BATT,2040,1.023577422373203
LOWRECOST,OR,Storage,BATT,2042,1.2708892140067518
LOWRECOST,OR,Storage,BATT,2044,2.3072565599912083
LOWRECOST,OR,Storage,BATT,2046,2.3072565599912083
LOWRECOST,OR,Storage,BATT,2048,2.3046635745069137
LOWRECOST,OR,Storage,BATT,2050,2.877483412311656
LOWRECOST,NV,Land-based Wind,WIND,2020,0.1944812
LOWRECOST,NV,Land-based Wind,WIND,2022,0.1944812
LOWRECOST,NV,Land-based Wind,WIND,2024,0.1944812
LOWRECOST,NV,Land-based Wind,WIND,2026,0.6901042
LOWRECOST,NV,Land-based Wind,WIND,2028,0.6901042
LOWRECOST,NV,Land-based Wind,WIND,2030,0.6901042
LOWRECOST,NV,Land-based Wind,WIND,2032,1.4423715
LOWRECOST,NV,Land-based Wind,WIND,2034,1.4423715
LOWRECOST,NV,Land-based Wind,WIND,2036,1.4423715
LOWRECOST,NV,Land-based Wind,WIND,2038,1.4747270000000001
LOWRECOST,NV,Land-based Wind,WIND,2040,1.5235861536505289
LOWRECOST,NV,Land-based Wind,WIND,2042,1.5128941
LOWRECOST,NV,Land-based Wind,WIND,2044,1.604795081630034
LOWRECOST,NV,Land-based Wind,WIND,2046,1.757643169923381
LOWRECOST,NV,Land-based Wind,WIND,2048,1.8007399989882351
LOWRECOST,NV,Land-based Wind,WIND,2050,1.813511099266378
LOWRECOST,NV,Offshore Wind,WIND,2020,0
LOWRECOST,NV,Offshore Wind,WIND,2022,0
LOWRECOST,NV,Offshore Wind,WIND,2024,0
LOWRECOST,NV,Offshore Wind,WIND,2026,0
LOWRECOST,NV,Offshore Wind,WIND,2028,0
LOWRECOST,NV,Offshore Wind,WIND,2030,0
LOWRECOST,NV,Offshore Wind,WIND,2032,0
LOWRECOST,NV,Offshore Wind,WIND,2034,0
LOWRECOST,NV,Offshore Wind,WIND,2036,0
LOWRECOST,NV,Offshore Wind,WIND,2038,0
LOWRECOST,NV,Offshore Wind,WIND,2040,0
LOWRECOST,NV,Offshore Wind,WIND,2042,0
LOWRECOST,NV,Offshore Wind,WIND,2044,0
LOWRECOST,NV,Offshore Wind,WIND,2046,0
LOWRECOST,NV,Offshore Wind,WIND,2048,0
LOWRECOST,NV,Offshore Wind,WIND,2050,0
LOWRECOST,NV,CSP,SOLAR,2020,0.11
LOWRECOST,NV,CSP,SOLAR,2022,0.11
LOWRECOST,NV,CSP,SOLAR,2024,0.11
LOWRECOST,NV,CSP,SOLAR,2026,0.11
LOWRECOST,NV,CSP,SOLAR,2028,0.11
LOWRECOST,NV,CSP,SOLAR,2030,0.11
LOWRECOST,NV,CSP,SOLAR,2032,0.11
LOWRECOST,NV,CSP,SOLAR,2034,0.11
LOWRECOST,NV,CSP,SOLAR,2036,0.11
LOWRECOST,NV,CSP,SOLAR,2038,0.11
LOWRECOST,NV,CSP,SOLAR,2040,0.11
LOWRECOST,NV,CSP,SOLAR,2042,0.2061989
LOWRECOST,NV,CSP,SOLAR,2044,0.2061989
LOWRECOST,NV,CSP,SOLAR,2046,0.09619889999999999
LOWRECOST,NV,CSP,SOLAR,2048,0.09619889999999999
LOWRECOST,NV,CSP,SOLAR,2050,0.09619889999999999
LOWRECOST,NV,Utility PV,SOLAR,2020,2.5243183270619998
LOWRECOST,NV,Utility PV,SOLAR,2022,3.125533661436929
LOWRECOST,NV,Utility PV,SOLAR,2024,3.4734635395882734
LOWRECOST,NV,Utility PV,SOLAR,2026,3.4734635395882734
LOWRECOST,NV,Utility PV,SOLAR,2028,3.7968653857421195
LOWRECOST,NV,Utility PV,SOLAR,2030,4.932793662810719
LOWRECOST,NV,Utility PV,SOLAR,2032,4.932793662810719
LOWRECOST,NV,Utility PV,SOLAR,2034,5.163805941683779
LOWRECOST,NV,Utility PV,SOLAR,2036,6.1258759682805195
LOWRECOST,NV,Utility PV,SOLAR,2038,6.36996801751182
LOWRECOST,NV,Utility PV,SOLAR,2040,9.451932431827139
LOWRECOST,NV,Utility PV,SOLAR,2042,9.919110617690551
LOWRECOST,NV,Utility PV,SOLAR,2044,10.262134182009392
LOWRECOST,NV,Utility PV,SOLAR,2046,10.067195025421752
LOWRECOST,NV,Utility PV,SOLAR,2048,9.846524792019991
LOWRECOST,NV,Utility PV,SOLAR,2050,10.171565925979753
LOWRECOST,NV,Rooftop PV,SOLAR,2020,0.3693154545454543
LOWRECOST,NV,Rooftop PV,SOLAR,2022,0.3857172727272724
LOWRECOST,NV,Rooftop PV,SOLAR,2024,0.3956072727272729
LOWRECOST,NV,Rooftop PV,SOLAR,2026,0.42018727272727313
LOWRECOST,NV,Rooftop PV,SOLAR,2028,0.45613090909090953
LOWRECOST,NV,Rooftop PV,SOLAR,2030,0.48369363636363705
LOWRECOST,NV,Rooftop PV,SOLAR,2032,0.53313
LOWRECOST,NV,Rooftop PV,SOLAR,2034,0.593225454545455
LOWRECOST,NV,Rooftop PV,SOLAR,2036,0.6517854545454541
LOWRECOST,NV,Rooftop PV,SOLAR,2038,0.695671818181818
LOWRECOST,NV,Rooftop PV,SOLAR,2040,0.749339090909091
LOWRECOST,NV,Rooftop PV,SOLAR,2042,0.768921818181818
LOWRECOST,NV,Rooftop PV,SOLAR,2044,0.78013
LOWRECOST,NV,Rooftop PV,SOLAR,2046,0.8184790909090909
LOWRECOST,NV,Rooftop PV,SOLAR,2048,0.855647272727273
LOWRECOST,NV,Rooftop PV,SOLAR,2050,0.86751909090909
LOWRECOST,NV,Storage,BATT,2020,0.02
LOWRECOST,NV,Storage,BATT,2022,0.02
LOWRECOST,NV,Storage,BATT,2024,0.02
LOWRECOST,NV,Storage,BATT,2026,0.02932220833945573
LOWRECOST,NV,Storage,BATT,2028,0.0733332941451745
LOWRECOST,NV,Storage,BATT,2030,0.0733332941451745
LOWRECOST,NV,Storage,BATT,2032,0.0870564528378607
LOWRECOST,NV,Storage,BATT,2034,0.09651925320367301
LOWRECOST,NV,Storage,BATT,2036,0.5087776660748611
LOWRECOST,NV,Storage,BATT,2038,0.813332912484096
LOWRECOST,NV,Storage,BATT,2040,2.4240721672925023
LOWRECOST,NV,Storage,BATT,2042,2.564645946479897
LOWRECOST,NV,Storage,BATT,2044,2.6551987425568124
LOWRECOST,NV,Storage,BATT,2046,2.6551987425568124
LOWRECOST,NV,Storage,BATT,2048,2.6414755838641324
LOWRECOST,NV,Storage,BATT,2050,3.012886237293602
LOWRECOST,ID,Land-based Wind,WIND,2020,1.0540002
LOWRECOST,ID,Land-based Wind,WIND,2022,1.0540002
LOWRECOST,ID,Land-based Wind,WIND,2024,1.0540002
LOWRECOST,ID,Land-based Wind,WIND,2026,1.0540731
LOWRECOST,ID,Land-based Wind,WIND,2028,1.0584106
LOWRECOST,ID,Land-based Wind,WIND,2030,1.0584106
LOWRECOST,ID,Land-based Wind,WIND,2032,1.0584106
LOWRECOST,ID,Land-based Wind,WIND,2034,1.4399075000000001
LOWRECOST,ID,Land-based Wind,WIND,2036,1.6373327999999998
LOWRECOST,ID,Land-based Wind,WIND,2038,1.5953328
LOWRECOST,ID,Land-based Wind,WIND,2040,1.3918084165269624
LOWRECOST,ID,Land-based Wind,WIND,2042,1.2854062
LOWRECOST,ID,Land-based Wind,WIND,2044,1.8461061999999997
LOWRECOST,ID,Land-based Wind,WIND,2046,2.0298942837079417
LOWRECOST,ID,Land-based Wind,WIND,2048,1.978394301488882
LOWRECOST,ID,Land-based Wind,WIND,2050,3.47931111345897
LOWRECOST,ID,Offshore Wind,WIND,2020,0
LOWRECOST,ID,Offshore Wind,WIND,2022,0
LOWRECOST,ID,Offshore Wind,WIND,2024,0
LOWRECOST,ID,Offshore Wind,WIND,2026,0
LOWRECOST,ID,Offshore Wind,WIND,2028,0
LOWRECOST,ID,Offshore Wind,WIND,2030,0
LOWRECOST,ID,Offshore Wind,WIND,2032,0
LOWRECOST,ID,Offshore Wind,WIND,2034,0
LOWRECOST,ID,Offshore Wind,WIND,2036,0
LOWRECOST,ID,Offshore Wind,WIND,2038,0
LOWRECOST,ID,Offshore Wind,WIND,2040,0
LOWRECOST,ID,Offshore Wind,WIND,2042,0
LOWRECOST,ID,Offshore Wind,WIND,2044,0
LOWRECOST,ID,Offshore Wind,WIND,2046,0
LOWRECOST,ID,Offshore Wind,WIND,2048,0
LOWRECOST,ID,Offshore Wind,WIND,2050,0
LOWRECOST,ID,CSP,SOLAR,2020,0
LOWRECOST,ID,CSP,SOLAR,2022,0
LOWRECOST,ID,CSP,SOLAR,2024,0
LOWRECOST,ID,CSP,SOLAR,2026,0
LOWRECOST,ID,CSP,SOLAR,2028,0
LOWRECOST,ID,CSP,SOLAR,2030,0
LOWRECOST,ID,CSP,SOLAR,2032,0
LOWRECOST,ID,CSP,SOLAR,2034,0
LOWRECOST,ID,CSP,SOLAR,2036,0
LOWRECOST,ID,CSP,SOLAR,2038,0
LOWRECOST,ID,CSP,SOLAR,2040,0
LOWRECOST,ID,CSP,SOLAR,2042,0
LOWRECOST,ID,CSP,SOLAR,2044,0
LOWRECOST,ID,CSP,SOLAR,2046,0
LOWRECOST,ID,CSP,SOLAR,2048,0
LOWRECOST,ID,CSP,SOLAR,2050,0
LOWRECOST,ID,Utility PV,SOLAR,2020,0.3436
LOWRECOST,ID,Utility PV,SOLAR,2022,0.34698788
LOWRECOST,ID,Utility PV,SOLAR,2024,0.359360582259885
LOWRECOST,ID,Utility PV,SOLAR,2026,2.3527689274746
LOWRECOST,ID,Utility PV,SOLAR,2028,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2030,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2032,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2034,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2036,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2038,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2040,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2042,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2044,3.7048491130585104
LOWRECOST,ID,Utility PV,SOLAR,2046,3.5848491130585103
LOWRECOST,ID,Utility PV,SOLAR,2048,3.5836491130585104
LOWRECOST,ID,Utility PV,SOLAR,2050,3.60244911305851
LOWRECOST,ID,Rooftop PV,SOLAR,2020,0.05142090909090904
LOWRECOST,ID,Rooftop PV,SOLAR,2022,0.0871036363636363
LOWRECOST,ID,Rooftop PV,SOLAR,2024,0.14144
LOWRECOST,ID,Rooftop PV,SOLAR,2026,0.17269
LOWRECOST,ID,Rooftop PV,SOLAR,2028,0.22193090909090948
LOWRECOST,ID,Rooftop PV,SOLAR,2030,0.27887090909090884
LOWRECOST,ID,Rooftop PV,SOLAR,2032,0.3428290909090909
LOWRECOST,ID,Rooftop PV,SOLAR,2034,0.38760727272727324
LOWRECOST,ID,Rooftop PV,SOLAR,2036,0.42714545454545527
LOWRECOST,ID,Rooftop PV,SOLAR,2038,0.45872909090909103
LOWRECOST,ID,Rooftop PV,SOLAR,2040,0.49404
LOWRECOST,ID,Rooftop PV,SOLAR,2042,0.50889
LOWRECOST,ID,Rooftop PV,SOLAR,2044,0.527988181818182
LOWRECOST,ID,Rooftop PV,SOLAR,2046,0.5382190909090919
LOWRECOST,ID,Rooftop PV,SOLAR,2048,0.553080909090909
LOWRECOST,ID,Rooftop PV,SOLAR,2050,0.57241
LOWRECOST,ID,Storage,BATT,2020,0.0
LOWRECOST,ID,Storage,BATT,2022,0.0
LOWRECOST,ID,Storage,BATT,2024,0.0
LOWRECOST,ID,Storage,BATT,2026,0.0
LOWRECOST,ID,Storage,BATT,2028,0.008991672532810366
LOWRECOST,ID,Storage,BATT,2030,0.008991672532810366
LOWRECOST,ID,Storage,BATT,2032,0.06756728749131048
LOWRECOST,ID,Storage,BATT,2034,0.1332214571945198
LOWRECOST,ID,Storage,BATT,2036,0.2254738302120575
LOWRECOST,ID,Storage,BATT,2038,0.22886465367433528
LOWRECOST,ID,Storage,BATT,2040,0.22886465367433528
LOWRECOST,ID,Storage,BATT,2042,0.37151908275132883
LOWRECOST,ID,Storage,BATT,2044,0.45523208989876585
LOWRECOST,ID,Storage,BATT,2046,0.45523208989876585
LOWRECOST,ID,Storage,BATT,2048,0.5411914042475219
LOWRECOST,ID,Storage,BATT,2050,1.6230621237499478
HIGHRECOST,CA,Land-based Wind,WIND,2020,5.5455001
HIGHRECOST,CA,Land-based Wind,WIND,2022,5.462100100000001
HIGHRECOST,CA,Land-based Wind,WIND,2024,5.77779645
HIGHRECOST,CA,Land-based Wind,WIND,2026,5.956770100000001
HIGHRECOST,CA,Land-based Wind,WIND,2028,6.258962
HIGHRECOST,CA,Land-based Wind,WIND,2030,6.75785416
HIGHRECOST,CA,Land-based Wind,WIND,2032,9.956565637580294
HIGHRECOST,CA,Land-based Wind,WIND,2034,13.619734710000001
HIGHRECOST,CA,Land-based Wind,WIND,2036,17.284369610000002
HIGHRECOST,CA,Land-based Wind,WIND,2038,18.67285961
HIGHRECOST,CA,Land-based Wind,WIND,2040,22.13101473119475
HIGHRECOST,CA,Land-based Wind,WIND,2042,22.80988483225911
HIGHRECOST,CA,Land-based Wind,WIND,2044,30.782275161522506
HIGHRECOST,CA,Land-based Wind,WIND,2046,34.01536562096327
HIGHRECOST,CA,Land-based Wind,WIND,2048,33.71336562096327
HIGHRECOST,CA,Land-based Wind,WIND,2050,34.17963831000001
HIGHRECOST,CA,Offshore Wind,WIND,2020,0
HIGHRECOST,CA,Offshore Wind,WIND,2022,0
HIGHRECOST,CA,Offshore Wind,WIND,2024,0
HIGHRECOST,CA,Offshore Wind,WIND,2026,0
HIGHRECOST,CA,Offshore Wind,WIND,2028,0
HIGHRECOST,CA,Offshore Wind,WIND,2030,0
HIGHRECOST,CA,Offshore Wind,WIND,2032,0
HIGHRECOST,CA,Offshore Wind,WIND,2034,0
HIGHRECOST,CA,Offshore Wind,WIND,2036,0
HIGHRECOST,CA,Offshore Wind,WIND,2038,0
HIGHRECOST,CA,Offshore Wind,WIND,2040,0
HIGHRECOST,CA,Offshore Wind,WIND,2042,0
HIGHRECOST,CA,Offshore Wind,WIND,2044,0
HIGHRECOST,CA,Offshore Wind,WIND,2046,0
HIGHRECOST,CA,Offshore Wind,WIND,2048,0
HIGHRECOST,CA,Offshore Wind,WIND,2050,0
HIGHRECOST,CA,CSP,SOLAR,2020,0.0
HIGHRECOST,CA,CSP,SOLAR,2022,0.0
HIGHRECOST,CA,CSP,SOLAR,2024,0.0
HIGHRECOST,CA,CSP,SOLAR,2026,0.0
HIGHRECOST,CA,CSP,SOLAR,2028,0.0
HIGHRECOST,CA,CSP,SOLAR,2030,0.0
HIGHRECOST,CA,CSP,SOLAR,2032,0.0
HIGHRECOST,CA,CSP,SOLAR,2034,0.0
HIGHRECOST,CA,CSP,SOLAR,2036,0.0
HIGHRECOST,CA,CSP,SOLAR,2038,0.0
HIGHRECOST,CA,CSP,SOLAR,2040,0.0
HIGHRECOST,CA,CSP,SOLAR,2042,0.0
HIGHRECOST,CA,CSP,SOLAR,2044,0.0
HIGHRECOST,CA,CSP,SOLAR,2046,0.0
HIGHRECOST,CA,CSP,SOLAR,2048,0.0
HIGHRECOST,CA,CSP,SOLAR,2050,0.0
HIGHRECOST,CA,Utility PV,SOLAR,2020,13.348714732795996
HIGHRECOST,CA,Utility PV,SOLAR,2022,13.479333428628115
HIGHRECOST,CA,Utility PV,SOLAR,2024,18.390462617539374
HIGHRECOST,CA,Utility PV,SOLAR,2026,20.86457541437297
HIGHRECOST,CA,Utility PV,SOLAR,2028,24.0036257270144
HIGHRECOST,CA,Utility PV,SOLAR,2030,28.90834246442176
HIGHRECOST,CA,Utility PV,SOLAR,2032,31.222833684191524
HIGHRECOST,CA,Utility PV,SOLAR,2034,33.04326281769412
HIGHRECOST,CA,Utility PV,SOLAR,2036,36.1100597743869
HIGHRECOST,CA,Utility PV,SOLAR,2038,42.08534039591719
HIGHRECOST,CA,Utility PV,SOLAR,2040,46.93579106091443
HIGHRECOST,CA,Utility PV,SOLAR,2042,54.53058988591827
HIGHRECOST,CA,Utility PV,SOLAR,2044,54.27612683647166
HIGHRECOST,CA,Utility PV,SOLAR,2046,57.30193213582702
HIGHRECOST,CA,Utility PV,SOLAR,2048,58.37254635637856
HIGHRECOST,CA,Utility PV,SOLAR,2050,58.76908008648577
HIGHRECOST,CA,Rooftop PV,SOLAR,2020,10.21180090909091
HIGHRECOST,CA,Rooftop PV,SOLAR,2022,10.352475454545452
HIGHRECOST,CA,Rooftop PV,SOLAR,2024,10.440574545454544
HIGHRECOST,CA,Rooftop PV,SOLAR,2026,10.542679999999997
HIGHRECOST,CA,Rooftop PV,SOLAR,2028,10.631272727272723
HIGHRECOST,CA,Rooftop PV,SOLAR,2030,10.681986363636362
HIGHRECOST,CA,Rooftop PV,SOLAR,2032,10.784427272727271
HIGHRECOST,CA,Rooftop PV,SOLAR,2034,10.883576363636362
HIGHRECOST,CA,Rooftop PV,SOLAR,2036,10.99284
HIGHRECOST,CA,Rooftop PV,SOLAR,2038,11.105738181818186
HIGHRECOST,CA,Rooftop PV,SOLAR,2040,11.205608181818182
HIGHRECOST,CA,Rooftop PV,SOLAR,2042,11.330825454545455
HIGHRECOST,CA,Rooftop PV,SOLAR,2044,11.514588181818176
HIGHRECOST,CA,Rooftop PV,SOLAR,2046,11.651439090909097
HIGHRECOST,CA,Rooftop PV,SOLAR,2048,11.675037272727273
HIGHRECOST,CA,Rooftop PV,SOLAR,2050,11.723236363636365
HIGHRECOST,CA,Storage,BATT,2020,4.574066666599999
HIGHRECOST,CA,Storage,BATT,2022,4.9732333334
HIGHRECOST,CA,Storage,BATT,2024,5.414899999999999
HIGHRECOST,CA,Storage,BATT,2026,5.4150934973882725
HIGHRECOST,CA,Storage,BATT,2028,5.417627509991231
HIGHRECOST,CA,Storage,BATT,2030,5.417627509991231
HIGHRECOST,CA,Storage,BATT,2032,5.751266847501469
HIGHRECOST,CA,Storage,BATT,2034,7.219857557507801
HIGHRECOST,CA,Storage,BATT,2036,10.383347073138841
HIGHRECOST,CA,Storage,BATT,2038,14.872124139661953
HIGHRECOST,CA,Storage,BATT,2040,18.544177391923117
HIGHRECOST,CA,Storage,BATT,2042,22.53530200221033
HIGHRECOST,CA,Storage,BATT,2044,22.53740101473953
HIGHRECOST,CA,Storage,BATT,2046,22.96288977539156
HIGHRECOST,CA,Storage,BATT,2048,22.61129144918359
HIGHRECOST,CA,Storage,BATT,2050,22.244773492606726
HIGHRECOST,WA,Land-based Wind,WIND,2020,3.3774003
HIGHRECOST,WA,Land-based Wind,WIND,2022,3.3774003
HIGHRECOST,WA,Land-based Wind,WIND,2024,3.3774003
HIGHRECOST,WA,Land-based Wind,WIND,2026,3.3774003
HIGHRECOST,WA,Land-based Wind,WIND,2028,3.3774003
HIGHRECOST,WA,Land-based Wind,WIND,2030,4.4562209
HIGHRECOST,WA,Land-based Wind,WIND,2032,5.227749420491137
HIGHRECOST,WA,Land-based Wind,WIND,2034,6.26710014116145
HIGHRECOST,WA,Land-based Wind,WIND,2036,7.0618019507179035
HIGHRECOST,WA,Land-based Wind,WIND,2038,7.89803211069179
HIGHRECOST,WA,Land-based Wind,WIND,2040,8.701269311632942
HIGHRECOST,WA,Land-based Wind,WIND,2042,9.684256636430806
HIGHRECOST,WA,Land-based Wind,WIND,2044,13.736518697350819
HIGHRECOST,WA,Land-based Wind,WIND,2046,14.70378030012737
HIGHRECOST,WA,Land-based Wind,WIND,2048,14.70378030012737
HIGHRECOST,WA,Land-based Wind,WIND,2050,15.431570652595761
HIGHRECOST,WA,Offshore Wind,WIND,2020,0
HIGHRECOST,WA,Offshore Wind,WIND,2022,0
HIGHRECOST,WA,Offshore Wind,WIND,2024,0
HIGHRECOST,WA,Offshore Wind,WIND,2026,0
HIGHRECOST,WA,Offshore Wind,WIND,2028,0
HIGHRECOST,WA,Offshore Wind,WIND,2030,0
HIGHRECOST,WA,Offshore Wind,WIND,2032,0
HIGHRECOST,WA,Offshore Wind,WIND,2034,0
HIGHRECOST,WA,Offshore Wind,WIND,2036,0
HIGHRECOST,WA,Offshore Wind,WIND,2038,0
HIGHRECOST,WA,Offshore Wind,WIND,2040,0
HIGHRECOST,WA,Offshore Wind,WIND,2042,0
HIGHRECOST,WA,Offshore Wind,WIND,2044,0
HIGHRECOST,WA,Offshore Wind,WIND,2046,0
HIGHRECOST,WA,Offshore Wind,WIND,2048,0
HIGHRECOST,WA,Offshore Wind,WIND,2050,0
HIGHRECOST,WA,CSP,SOLAR,2020,0
HIGHRECOST,WA,CSP,SOLAR,2022,0
HIGHRECOST,WA,CSP,SOLAR,2024,0
HIGHRECOST,WA,CSP,SOLAR,2026,0
HIGHRECOST,WA,CSP,SOLAR,2028,0
HIGHRECOST,WA,CSP,SOLAR,2030,0
HIGHRECOST,WA,CSP,SOLAR,2032,0
HIGHRECOST,WA,CSP,SOLAR,2034,0
HIGHRECOST,WA,CSP,SOLAR,2036,0
HIGHRECOST,WA,CSP,SOLAR,2038,0
HIGHRECOST,WA,CSP,SOLAR,2040,0
HIGHRECOST,WA,CSP,SOLAR,2042,0
HIGHRECOST,WA,CSP,SOLAR,2044,0
HIGHRECOST,WA,CSP,SOLAR,2046,0
HIGHRECOST,WA,CSP,SOLAR,2048,0
HIGHRECOST,WA,CSP,SOLAR,2050,0
HIGHRECOST,WA,Utility PV,SOLAR,2020,0.01991694297
HIGHRECOST,WA,Utility PV,SOLAR,2022,0.020113936915100498
HIGHRECOST,WA,Utility PV,SOLAR,2024,0.020113936915100498
HIGHRECOST,WA,Utility PV,SOLAR,2026,0.020113936915100498
HIGHRECOST,WA,Utility PV,SOLAR,2028,0.020113936915100498
HIGHRECOST,WA,Utility PV,SOLAR,2030,4.882574259014731
HIGHRECOST,WA,Utility PV,SOLAR,2032,4.882574259014731
HIGHRECOST,WA,Utility PV,SOLAR,2034,4.882574259014731
HIGHRECOST,WA,Utility PV,SOLAR,2036,4.882574259014731
HIGHRECOST,WA,Utility PV,SOLAR,2038,4.882574259014731
HIGHRECOST,WA,Utility PV,SOLAR,2040,4.882074259014731
HIGHRECOST,WA,Utility PV,SOLAR,2042,4.88206925901473
HIGHRECOST,WA,Utility PV,SOLAR,2044,4.882064259014731
HIGHRECOST,WA,Utility PV,SOLAR,2046,4.88205930951473
HIGHRECOST,WA,Utility PV,SOLAR,2048,4.930811261953998
HIGHRECOST,WA,Utility PV,SOLAR,2050,4.930614265978998
HIGHRECOST,WA,Rooftop PV,SOLAR,2020,0.14582363636363635
HIGHRECOST,WA,Rooftop PV,SOLAR,2022,0.14630999999999997
HIGHRECOST,WA,Rooftop PV,SOLAR,2024,0.14638181818181817
HIGHRECOST,WA,Rooftop PV,SOLAR,2026,0.14645818181818177
HIGHRECOST,WA,Rooftop PV,SOLAR,2028,0.14649727272727275
HIGHRECOST,WA,Rooftop PV,SOLAR,2030,0.17681727272727266
HIGHRECOST,WA,Rooftop PV,SOLAR,2032,0.2138254545454541
HIGHRECOST,WA,Rooftop PV,SOLAR,2034,0.22987181818181784
HIGHRECOST,WA,Rooftop PV,SOLAR,2036,0.23703454545454505
HIGHRECOST,WA,Rooftop PV,SOLAR,2038,0.23807363636363635
HIGHRECOST,WA,Rooftop PV,SOLAR,2040,0.23891272727272772
HIGHRECOST,WA,Rooftop PV,SOLAR,2042,0.2395354545454543
HIGHRECOST,WA,Rooftop PV,SOLAR,2044,0.24421999999999977
HIGHRECOST,WA,Rooftop PV,SOLAR,2046,0.25580727272727255
HIGHRECOST,WA,Rooftop PV,SOLAR,2048,0.2559718181818179
HIGHRECOST,WA,Rooftop PV,SOLAR,2050,0.25602999999999976
HIGHRECOST,WA,Storage,BATT,2020,0.32139999999999996
HIGHRECOST,WA,Storage,BATT,2022,0.32139999999999996
HIGHRECOST,WA,Storage,BATT,2024,0.32139999999999996
HIGHRECOST,WA,Storage,BATT,2026,0.32139999999999996
HIGHRECOST,WA,Storage,BATT,2028,0.32139999999999996
HIGHRECOST,WA,Storage,BATT,2030,0.3202
HIGHRECOST,WA,Storage,BATT,2032,0.4794092442018707
HIGHRECOST,WA,Storage,BATT,2034,0.4882436308526041
HIGHRECOST,WA,Storage,BATT,2036,0.5146084654711759
HIGHRECOST,WA,Storage,BATT,2038,0.5146084654711759
HIGHRECOST,WA,Storage,BATT,2040,0.5146084654711759
HIGHRECOST,WA,Storage,BATT,2042,0.5146084654711759
HIGHRECOST,WA,Storage,BATT,2044,1.499047023060628
HIGHRECOST,WA,Storage,BATT,2046,1.499047023060628
HIGHRECOST,WA,Storage,BATT,2048,1.335837778858757
HIGHRECOST,WA,Storage,BATT,2050,2.526638028529507
HIGHRECOST,OR,Land-based Wind,WIND,2020,3.8294001000000004
HIGHRECOST,OR,Land-based Wind,WIND,2022,3.8294001000000004
HIGHRECOST,OR,Land-based Wind,WIND,2024,3.8294001000000004
HIGHRECOST,OR,Land-based Wind,WIND,2026,3.8294001000000004
