,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
146,1429.9166666666667,847.5555555555555,996.3888888888889,544.6111111111111,1546.4166666666667,747.6944444444445,851.6944444444445,2181.027777777778,1287.611111111111,1156.0833333333333
147,2210.027777777778,1151.1666666666667,1806.9444444444443,940.3333333333334,1596.2222222222222,1104.3333333333333,816.4166666666666,2521.222222222222,1405.4722222222222,1874.4722222222222
148,1766.9166666666667,1398.2777777777778,1441.861111111111,657.9722222222222,1286.5833333333333,801.6388888888889,681.1944444444445,2602.527777777778,1671.4722222222222,1481.6944444444443
149,793.9444444444445,522.4722222222222,387.30555555555554,298.1666666666667,1370.4722222222222,303.05555555555554,354.05555555555554,1935.3055555555557,995.75,1380.6666666666667
150,1560.4722222222222,843.7777777777778,774.75,477.1111111111111,1586.7777777777778,561.9166666666666,626.4444444444445,2481.1388888888887,1565.8055555555557,1845.0
151,374.0833333333333,261.19444444444446,244.27777777777777,202.36111111111111,282.6111111111111,247.80555555555554,294.69444444444446,2625.0555555555557,486.72222222222223,679.2777777777778
152,949.9166666666666,627.3611111111111,671.9722222222222,699.25,750.1666666666666,802.9444444444445,906.0833333333334,1572.5833333333333,1243.1944444444443,1092.9166666666667
153,459.52777777777777,312.80555555555554,489.6388888888889,888.2222222222222,878.0277777777778,1526.8333333333333,1778.111111111111,2151.6388888888887,459.05555555555554,1138.3333333333333
154,311.3333333333333,319.6666666666667,315.52777777777777,403.3333333333333,575.1666666666666,632.1944444444445,562.8333333333334,2211.277777777778,352.1111111111111,943.9166666666666
155,404.0,382.72222222222223,864.3333333333334,691.6666666666666,765.9444444444445,1139.6666666666667,740.6388888888889,586.4444444444445,376.1388888888889,499.9166666666667
156,1682.361111111111,914.6111111111111,520.5,533.9722222222222,817.8333333333334,684.0833333333334,888.9444444444445,1735.4166666666667,823.0555555555555,980.1666666666666
157,1303.111111111111,890.25,739.5555555555555,158.77777777777777,659.9722222222222,190.36111111111111,363.44444444444446,2370.6388888888887,1665.5277777777778,1089.7222222222222
158,1054.5833333333333,632.25,619.0277777777778,375.3333333333333,539.6111111111111,387.1388888888889,288.77777777777777,1220.5833333333333,936.4722222222222,878.6111111111111
159,829.75,639.6388888888889,663.4166666666666,342.30555555555554,935.6111111111111,522.25,506.27777777777777,1306.75,730.6944444444445,964.6388888888889
160,777.0,559.25,711.4444444444445,556.6666666666666,788.9444444444445,759.5833333333334,746.5277777777778,1049.1944444444443,937.0833333333334,963.7222222222222
161,816.4444444444445,705.6111111111111,860.8611111111111,324.05555555555554,559.3611111111111,385.25,234.27777777777777,1016.2777777777778,1257.6666666666667,939.25
162,1212.2222222222222,1580.3055555555557,1226.111111111111,849.3888888888889,932.5,817.1666666666666,636.4722222222222,1223.25,1658.9444444444443,1317.2777777777778
